id,link,post_time,job_name,salary,place,job_nature,experience,education,job_number,job_kind,advantage,job_content,job_place,company_name,company_size,company_nature,company_industry,company_homepage,company_address,hot_score,job_safety_score,company_reputation_score,salary_level_score
256b1e16de2273c31140492e10ccd58f,http://zhaopin.baidu.com/10111332072,2019-05-04,电焊工急招包吃住交五险一金,8500-15000,深圳,全职,1-2年,不限,12,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,19.0,20.0,18.0,12
ed7652733f7c256258047cec2c72b76a,http://zhaopin.baidu.com/10111329035,2019-05-04,世界名企直招正式工月薪6000,5500-6300,深圳,全职,不限,不限,180,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:职位描述;职位要求：1、男女不限、18岁一40岁。;2、有本人二代身份证，在有效期内、有磁性;展开全部,深圳市龙岗区坪山大工业区,中国平安人寿保险股份有限公司广州电话销售中心,10000人以上,合资,所属行业：保险业,NULL,广州市海珠区新港东路1200号万胜B塔10-15层,17.0,20.0,18.0,12
237dba66879c375849c8c17cd2901252,http://zhaopin.baidu.com/10111329641,2019-05-04,白班包装部5000以上包食宿,5000-6500,深圳,全职,不限,不限,200,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,具有执业医师证，有二级以上医院工作经历。,北京石景山区古城小街1号,中国平安人寿保险股份有限公司广州电话销售中心,10000人以上,合资,普工|技工|生产|机械,NULL,广州市海珠区新港东路1200号万胜B塔10-15层,19.0,20.0,18.0,12
584a23fc892b11b5c296d555b170298b,http://zhaopin.baidu.com/10111332016,2019-05-04,电工急招包吃住交五险一金,8500-15000,深圳,全职,1-2年,不限,12,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,19.0,20.0,18.0,12
adb760f81317944293ff8f582a36da4f,http://zhaopin.baidu.com/10111332262,2019-05-04,急招大锅饭厨师月薪过万包吃住,8500-15000,深圳,全职,1-2年,不限,12,餐饮,五险一金;定期体检;带薪年假;医疗保险;年底双薪,职位描述:报名方式：有意向者请直接来电联系招聘经理咨询了解预约;方经理；152-2114-3915;展开全部,深圳货运码头,上海犇途国际货运代理有限公司,100,个人企业,所属行业：装卸搬运和运输代理业,NULL,上海市奉贤区南虹路5,9,15号9幢529室,17.0,20.0,18.0,12
3e0c6d3f44dd0245c35f184e8f9e5d95,http://zhaopin.baidu.com/10111331735,2019-05-04,大客户销售经理,10000-30000,深圳,全职,3-5年,大专,8,销售,五险一金;带薪年假;医疗保险;带薪培训;晋升空间大;节日福利;丰厚提成,岗位职责:接待用餐客人等;任职资格:踏实肯干，吃苦耐劳，服从安排;展开全部,乌海小龙坎老火锅,成都天符人瑞教育咨询有限公司,1000-9999人,民营,销售|市场|客服|公关,NULL,成都市高新区天府大道中段688号3栋6层601、602、603号,16.0,20.0,18.0,12
ff6e45388fb47326cbc34eb1e420c89f,http://zhaopin.baidu.com/10111329034,2019-05-04,电子厂白班坐班/生熟手均可,5000-6200,深圳,全职,不限,不限,150,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:职位描述;-本公司主要生产最新上市的电子产品：手级摄像头无人机等。不需要工作经验，;-年关将至。招聘最后一批组装包装工。独立岗位，做事简单自由。包吃住月综合收入5000-6500元。因求职者较多。详细请电话咨询;展开全部,深圳市龙岗区宝龙工业区,中国平安人寿保险股份有限公司广州电话销售中心,10000人以上,合资,所属行业：保险业,NULL,广州市海珠区新港东路1200号万胜B塔10-15层,12,20.0,18.0,12
3be6dac619f0a78d3877706d25dbc8ec,http://zhaopin.baidu.com/10111304933,2019-05-04,腾达电子直招长期工 /短期工,5000-6500,深圳,全职,不限,不限,150,普工/技工,五险一金;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;年度旅游,1、有市场营销、国际贸易、塑料加工、高分子材料相关专业大专以上学历；2、具有日常用品、塑料用品销售工作经验者优先；3、具有独立开发客户的能力及良好的沟通能力及外贸实际操作经验。,中国武汉东湖新技术开发区华师园北路8号,中国平安人寿保险股份有限公司广州电话销售中心,10000人以上,合资,所属行业：专业技术服务业,http://www.psm.com.cn,广州市海珠区新港东路1200号万胜B塔10-15层,19.0,20.0,18.0,12
54ea71d0b4ecb4448c99b4801d4ddb0c,http://zhaopin.baidu.com/10111344106,2019-05-04,急招育婴师六千+,6500-8000,深圳,全职,不限,不限,10,家政/安保,包住;带薪年假;交通补贴;餐补;年底双薪;加班补助,工作要求：;1.岗位职责：手机软件就近接单，按订单信息准时上门取送车；;2.任职资格：不限地区，不限户籍，只需身份证、驾驶证、身体健康；;3.工作时间：自己安排工作时间，赚取可观收入。,北京市房山区房山区,深圳市君和母婴文化有限公司,100,其它,所属行业：科技推广和应用服务业,NULL,深圳市宝安区西乡街道固戍社区新屋园一巷6号903,17.0,20.0,18.0,12
83f6ee0123c8f7f3659c7d5e281eee67,http://zhaopin.baidu.com/10111344893,2019-05-04,直招月6当天入职包吃住,4500-6000,深圳,全职,不限,不限,200,普工/技工,五险一金;包住;带薪年假;医疗保险;年底双薪,工作要求：;1.岗位职责：手机软件就近接单，按订单信息准时上门取送车；;2.任职资格：不限地区，不限户籍，只需身份证、驾驶证、身体健康；;3.工作时间：自己安排工作时间，赚取可观收入。,北京市房山区房山区,深圳市龙脉人力资源管理有限公司,100,个人企业,所属行业：科技推广和应用服务业,NULL,深圳市坪山区坑梓街道办事处坑梓社区人民西路(金田风华苑)东1号楼B1408,12,20.0,18.0,12
da2c369eda858fc40fc9e674ba9edd2a,http://m.lagou.com/jobs/5850062.html?utm_source=m_cf_seo_ald_wap,2019-05-04,会计文员双休(深圳市海兴通科技有限公司),4000-6000,深圳,全职,1-3年,大专,若干,财务,,内科全科医生职位描述：任职资格：1、中专以上学历，临床专业；执业医师，能变更注册或多点执业，擅长儿科，十年以上工作经验，会中医者优先录用。2、语言表达清晰、流畅、具有良好的交流沟通能力，亲和力；3、具有良好的职业道德和团队协作精神。8203<br/>更多职位上康强医疗人才网www.kq36.com,深圳市宝安区松岗街道潭头社区商住楼C2-C1-C14,深圳市海兴通科技有限公司,20人以下,民营,人事|行政|高级管理,NULL,NULL,17.0,20.0,18.0,17
2d1d8592f777fb2abf66eaf6e48d13b2,http://m.job1001.com/jobdetail_53004421.htm?fromtype=baidu_3g,2019-05-04,仓管员,3000-5000,深圳,全职,1-3年,不限,若干,仓库经理/主管/专员,,岗位职责：1.配件按单进出库（入库退货发料换料等）2.仓库物料整理摆放，标识清晰3.日常自盘自查，每月定期盘点，确保帐物卡相符4.库存异常配件报告及跟进处理任职要求：1、有腕表行业仓库管理工作经验2、会操作ERP系统，熟练运用Excel3、懂得把握物流时效性4、责任心强，能吃苦耐劳工作地址：深圳市光明新区钟表产业基地,广东深圳市光明区,瑞辉钟表,500-999人,民营,司机|物流|贸易|保险,NULL,深圳市光明新区钟表基地瑞辉（宝时捷）大厦,18.0,20.0,18.0,14
05cf8e6716f285a5d366bf321fdad39c,http://zhaopin.baidu.com/10111342618,2019-05-04,信贷管理高薪+双休,15001-30001,上海,全职,不限,中专,不限,销售,五险一金;医疗保险;年度旅游,职位描述:年龄25—45周岁（22-24周岁表现特优秀者也可适当放宽要求录用）；;薪资和晋升待遇：;1，优厚的薪资及福利待遇，;高中或中专学历者底薪3600元起;展开全部,高潮路257号雅丹园2号楼201,中国平安人寿保险股份有限公司上海闵行新镇路营销服务部,100,股份制公司,会计|教育|金融|律师,NULL,上海市闵行区新镇路1459弄6号301、401、501室,17.0,20.0,18.0,12
43c77471fc05c2ec29ce59877afb5f02,http://zhaopin.baidu.com/10111275923,2019-05-04,深圳市龙华新区观澜招募中心,4800-5800,深圳,全职,不限,不限,500,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;加班补助;通讯补贴;年度旅游,职位描述:三和盛科技电子厂;工厂创建于2000年11月15日，主要生产电子产品的组装，手机电子、音箱、平板、通讯电子、射频(RF)IC产品。;展开全部,深圳市龙华新区观澜招募中心,深圳市三和盛劳务派遣有限公司,1000-9999人,股份制公司,所属行业：软件和信息技术服务业,NULL,深圳市龙岗区龙城街道中心城龙城大道89号正中时代大厦A807-3,17.0,20.0,18.0,12
a0a8e4181e9d4e113aaab9b29ce2de83,http://zhaopin.baidu.com/10111342611,2019-05-04,诚聘保险销售顾问,20001-50001,上海,全职,不限,中专,不限,销售,五险一金;医疗保险;年度旅游,职位描述:年龄25—45周岁（22-24周岁表现特优秀者也可适当放宽要求录用）；;薪资和晋升待遇：;1，优厚的薪资及福利待遇，;高中或中专学历者底薪3600元起;展开全部,高潮路257号雅丹园2号楼201,中国平安人寿保险股份有限公司上海闵行新镇路营销服务部,100,股份制公司,销售|市场|客服|公关,NULL,上海市闵行区新镇路1459弄6号301、401、501室,16.0,20.0,18.0,12
d114903f797adb972c9939797808d6c8,http://wap.jrzp.com/jobInfo.aspx?jid=1269663,2019-05-04T04:13:36,松江区总帐会计招聘,面议,上海,全职,1-3年,高中,1人,会计,,岗位职责:1负责财务费用核算和控制；2负责日常收支的管理和核对；3负责公司资金运作管理、日常财务报表的管理与分析。1具备同等岗位二年以上财务工作经验2熟悉会计报表的处理，会计法规和税法3工作长期稳定、良好沟通、踏实肯干、有高度的责任感和敬业精神，有良好的统筹计划管理能力。4懂公司全盘账务处理工作时间6天8小时包工作餐薪资待遇50008000元试用期8小时工作制保险全勤奖奖金提成带薪年假年终奖,上海松江区上海松江新桥明中路1588弄1072号 上海实干实业有限公司,上海实干实业有限公司,20人以下,其他,所属行业：科技推广和应用服务业,NULL,上海松江区上海松江新桥明中路1588弄1072号,16.0,20.0,18.0,12
1bd3696d37f7fdb2f44a2187bf0d1903,http://zhaopin.baidu.com/10111341637,2019-05-04,上海500强电子厂急招男女普工，包吃住,5500-6000,上海,全职,不限,不限,300,普工/技工,五险一金;包住;带薪年假;年底双薪;加班补助;年度旅游,职位描述:因企业需要，招聘男女普工，有无经验均可！;1.请仔细查看面试要求，如有纹身，钢板，重大疾病，黑名单等情况，请先和您的专属客服确认后再去面试2.请准备好面试资料-身份证原件，复印件，照片，水笔一支3，面试时间中午11点，请合理安排时间，以免错过面试4.厂区附近黑中介多切勿相信陌生人（安心对接人一定要能叫出您的名字），面试区域人多较乱，请耐心等待并保管好随身物品，到面试中心后联系您的专属客服，或拨打电话：18221046065杨先生;工作内容:主要组装服务器，平板电脑，苹果一体机，苹果笔记本，三星，戴尔，索尼，苹果智能手表等;岗位说明:站班坐班两班倒;展开全部,温馨提示： 上海市松江区车墩镇南乐路58弄2号,达丰（上海）电脑有限公司,10000,上市公司,所属行业：计算机、通信和其他电子设备制造业,http://www.quantacn.com,上海市松江出口加工区三庄路58弄2号,19.0,20.0,18.0,12
62fdef19137d5a5e4f4988c6592295d5,http://zhaopin.baidu.com/10111345127,2019-05-04,高新招聘普工+入职有奖金,5500-6000,上海,全职,不限,不限,300,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;餐补;年底双薪;加班补助,职位描述:厂区招募中心免费招募，面试合格人员当天入职分配生活区宿舍，不收取任何费用，报名方式姓名+身份证号码+学历+联系方式18721394816赵敏，;面试时间：09:00—15：00;展开全部,上海市松江区松江工业区方塔北路636号,达丰（上海）电脑有限公司,10000,上市公司,所属行业：计算机、通信和其他电子设备制造业,http://www.quantacn.com,上海市松江出口加工区三庄路58弄2号,19.0,20.0,18.0,12
85d17548f30439c770ee393e8370a34f,http://m.58.com/sh/zpshengchankaifa/36118983827846x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,招聘普工,4000-6000,上海,全职,1-3年,初中,10人,技工/操作工,五险一金;加班补助;包吃;饭补,1.22岁到38岁之间，男女皆可2.身体健康，能适时加班，肯吃苦耐劳，具有团队合作精神和工作协调能力.,青浦工业园区久远路29号,上海博览光电仪器有限公司,20人以下,民营,所属行业：专用设备制造业,NULL,上海市青浦区久远路29号,19.0,20.0,18.0,15
d20c5bbdb11a4280dd2bf3f86254d13f,http://wap.jrzp.com/jobInfo.aspx?jid=1269267,2019-05-04T04:14:51,招网络销售客服,面议,上海,全职,不限,不限,5人,客服专员,,岗位职责:我公司主营工业自动化产品贸易销售，希望有志之士加入我们的团队。要求如下1、懂办公软件操作，熟悉电脑操作。2、有良好的沟通表达能力。3有责任心，有耐心，有团队意识。待遇工资全勤考核奖励话费补贴一年一次外地旅游50008000地址上海持承自动化设备有限公司上海嘉定区嘉涌路99弄MAX未来广场2号楼503室公交车江桥二路海波路下工作时间做五休二早上8点30下午530公司福利话补养老保险医疗保险工伤保险失业保险生育保险加班补助做五休二,上海嘉定区上海市嘉定区嘉涌路MAX广场99弄2号楼503室 上海持承自动化设备有限公司,上海持承自动化设备有限公司,20人以下,其他,所属行业：批发业,http://www.shccauto.com.cn,上海嘉定区上海市嘉定区嘉涌路MAX广场99弄2号楼503室,16.0,20.0,18.0,12
96f5c3d32d10a30687186392054aea79,http://wap.jrzp.com/jobInfo.aspx?jid=1243528,2019-05-04T04:15:22,急招销售业务员,面议,上海,全职,不限,不限,若干,客户服务/咨询,,岗位职责:岗位描述1、为期35天的岗前培训后正式进入销售部门；2、下部门12周学习如何发信息，更加深入的了解产品知识；3、34周左右开始有客户积累，每天12个前期发的信息有效果，客户会主动咨询；4、给客户报价保持联系签订合同成交；5、单台机500010万不等，级别不同，提成底薪不同。岗位要求1、1828岁，高中及以上学历，男女不限，学历高低不是门槛，有能力者对销售由衷热爱的可放宽要求2、有过销售行业相关工作经验者优先考虑，无经验可提供岗前培训3、有较强语音沟通及表达能力，能适应销售工作，口齿清晰，表达清楚，反应能力快4、打字较快，每40字分8小时工作主要以网上发布信息为主，月底逼单主要以打电话为主考核及,上海嘉定区上海市嘉定区安亭镇昌吉路156弄49号 上海伊藤动力发电机有限公司,上海伊藤动力发电机有限公司,20人以下,其他,销售|市场|客服|公关,NULL,上海嘉定区上海市嘉定区安亭镇昌吉路156弄49号,16.0,20.0,18.0,12
458f84d07b4f6418b010cf6d6fb31215,http://zhaopin.baidu.com/10111348835,2019-05-04,昌硕高薪应聘,5000-8000,上海,全职,不限,不限,500,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;餐补;年底双薪;加班补助,职位描述:温馨提示，唯一官网报名，不要再中介处重复报名，三天内无法入职。;（要求）：男女16-45周岁（不考试，无需工作经验，要求细心，身体健康，二代身份证，临时身份证都可以）;厂家简介;（产品）：目前主要生产苹果苹果8X,苹果8手机，华硕电脑组装。;展开全部,上海浦东康桥工业园秀沿路,昌硕科技（上海）有限公司,10000,外商独资,所属行业：计算机、通信和其他电子设备制造业,NULL,上海市浦东新区秀沿路3768号,19.0,20.0,18.0,12
7927db919585f5d8a44660b330ffc9c6,http://m.58.com/sh/zpshengchankaifa/23726427174071x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,广告公司学徒工,5500-10000,上海,全职,1-3年,初中,2人,技工/操作工,交通补助;加班补助;包住;年底双薪;话补;饭补,在学校内上班，负责店里论文装订，打印，学校周边送货，有经验者优先，,上海市徐汇区东安路118号,上海向志广告制作有限公司,20人以下,民营,所属行业：商务服务业,NULL,斜土路2601弄,17.0,20.0,18.0,17
0a02087144a19c8c4e7730a4a759dec6,http://zhaopin.baidu.com/10111335468,2019-05-04,跟船出差电焊工，月薪一万包食宿,8000-12000,上海,全职,不限,不限,不限,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:请求职者直接来电报名咨询;企业招聘联系人：夏经理15801818451;一、招聘要求;展开全部,云屏路1520弄,徐运国际集装箱（上海）有限公司,20,个人企业,所属行业：铁路运输业,NULL,嘉定区华亭镇浏翔公路6899号6号楼325室,19.0,20.0,18.0,12
ea47f14ebaf75b73f6d0a81bb1c58735,http://zhaopin.baidu.com/10111315754,2019-05-04,饿了么直招快递送餐员（提供住宿和车）,8000-12000,上海,全职,不限,不限,不限,物流/仓储,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:诚心欢迎您的加入！公司重点承诺：职位归属公司直招,就近配送站点面试，不收取任何费用，可就近安排站点工作。刘主管13120699731;展开全部,张杨北路150号,上海宁丞互联网科技有限公司,100,民营,所属行业：科技推广和应用服务业,NULL,上海市崇明区长兴镇江南大道1333弄1号楼170室5座（上海长兴海洋装备产业基地）,18.0,20.0,18.0,12
42492d14fe259b8e1c6ac1f1523d9f32,http://m.58.com/sh/siji/37676637263617x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,直招轿车司机,10000-18000,上海,全职,1-3年,初中,100人,商务司机,交通补助;加班补助;包住;周末双休;房补;话补;饭补,合法营运，不怕交警和运管[不限户籍】包风险，各种车型供您选择;感谢各位的支持和信任，欢迎各位致电咨询。期待和我们一起奋斗的人加入我们团队;一、工作内容：;1自营司机，给公司开车;展开全部,上海闵行浦江蕾特商务,上海以冬汽车服务有限公司,100-499人,民营,所属行业：租赁业,NULL,建韵路500号天纳商汇4号楼1509,17.0,20.0,18.0,19
3d6274ae6182e0b79dca19e7572a0852,http://zhaopin.baidu.com/10111338605,2019-05-04,上海达丰急招产线普工，待遇高，当天面试,5200-6000,上海,全职,不限,不限,200,普工/技工,五险一金;包住;带薪年假;医疗保险;年底双薪;加班补助;包吃包住;年底三薪,职位描述:厂区招募中心免费招募，面试合格人员当天入职分配生活区宿舍，不收取任何费用，报名方式姓名+身份证号码+学历+联系方式发18916703412崔晓燕;面试时间：09:00—15：00;，任职要求：;1.男女年龄18至40周岁;展开全部,松江区南乐路58弄2号,达丰（上海）电脑有限公司,10000,上市公司,所属行业：计算机、通信和其他电子设备制造业,http://www.quantacn.com,上海市松江出口加工区三庄路58弄2号,19.0,20.0,18.0,12
277ade452c92d1de6388e49c8d0cfdc3,http://zhaopin.baidu.com/10111302943,2019-05-04,黄埔区海潮路配送员提供车辆月薪过万,6000-12000,上海,全职,不限,不限,30,物流/仓储,医疗保险;交通补贴;加班补助;提供电瓶车;可预支生活费;内部晋升制度,职位描述:阿里旗下--是一种新的生鲜电商，高薪招聘快递配送员月6000-12000元。;订单经过后台优化处理，简单，快捷！早上7点--晚上9点全天候有单。;工作简述：超市统一发货，以站点为中心方圆3公里范围内配送，分5个大区，每个大区分3~4个小区。（如：东一区东二区东三区）;配送流程：对超市已完成打包装箱的产品，用电瓶车进行陆地运输，每次配送只带一个小区块单子（4~8单），两单之间间隔不超过1公里，一次来回在45分钟左右。配送到客户手上，在返回超市重新接单;展开全部,黄埔区海潮路133号,霍山运中物流有限公司,500-999人,股份制公司,所属行业：道路运输业,NULL,霍山县与儿街镇大沙埂工业集中区,18.0,20.0,18.0,12
980e75c7ce9cad3db05205b108941cb2,http://zhaopin.baidu.com/10111334530,2019-05-04,达丰招聘男女普工,5500-6000,上海,全职,不限,不限,300,普工/技工,五险一金;带薪年假;年底双薪;加班补助;年度旅游;包吃包住,职位描述:因企业需要，招聘普工！;1.请仔细查看面试要求，如有纹身，钢板，重大疾病，黑名单等情况，请先和您的专属客服确认后再去面试2.请准备好面试资料-身份证原件，复印件，照片，水笔一支3，面试时间中午11点，请合理安排时间，以免错过面试4.厂区附近黑中介多切勿相信陌生人（安心对接人一定要能叫出您的名字），面试区域人多较乱，请耐心等待并保管好随身物品，到面试中心后联系您的专属客服，或拨打电话：18916703412崔晓燕;工作内容:主要组装服务器，平板电脑，苹果一体机，苹果笔记本，三星，戴尔，索尼，苹果智能手表等;岗位说明:站班坐班两班倒;展开全部,上海松江区南乐路58弄2号,达丰（上海）电脑有限公司,10000,上市公司,所属行业：计算机、通信和其他电子设备制造业,http://www.quantacn.com,上海市松江出口加工区三庄路58弄2号,19.0,20.0,18.0,12
fd125a6dc1de6cb3cf77077f804028a1,http://zhaopin.baidu.com/10111345133,2019-05-04,达丰电子厂急招普工操作工,5000-6000,上海,全职,不限,不限,200,普工/技工,五险一金;带薪年假;医疗保险;年底双薪;加班补助;包吃住,职位描述:职位描述:因企业生产需要，现面向社会招聘普工操作工若干名，（另有部分特殊岗位，有工作经验者可咨询报名）。;报名方式：范助理13020181357;面试要求：;展开全部,松江区南乐路58弄2号,达丰（上海）电脑有限公司,10000,上市公司,所属行业：计算机、通信和其他电子设备制造业,http://www.quantacn.com,上海市松江出口加工区三庄路58弄2号,19.0,20.0,18.0,12
8cc7bfae415e95826507f567be503d30,http://m.58.com/sh/siji/37722742707087x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,直招C1驾驶员月入万元,10000-12000,上海,全职,1-3年,初中,100人,商务司机,交通补助;加班补助;包住;房补;话补;饭补,此招聘为本公司直招;入职要求：;年龄不限，户籍不限，C1及以上驾照，满3年驾龄，无酒驾犯罪记录，无一次性扣满12分;公司几种运营模式;展开全部,上海闵行浦江蕾特商务,上海以冬汽车服务有限公司,100-499人,民营,所属行业：租赁业,NULL,建韵路500号天纳商汇4号楼1509,17.0,20.0,18.0,20
a9d6df6a0f48bd3dbcc3cbf92eae874d,http://zhaopin.baidu.com/10111348179,2019-05-04,上海华硕官方招聘诚信可靠,5000-8000,上海,全职,不限,不限,500,普工/技工,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;餐补;年底双薪;加班补助,职位描述:温馨提示，唯一官网报名，不要再中介处重复报名，三天内无法入职。;（要求）：男女16-45周岁（不考试，无需工作经验，要求细心，身体健康，二代身份证，临时身份证都可以）;厂家简介;展开全部,上海浦东新区康桥工业园秀沿路,昌硕科技（上海）有限公司,10000,外商独资,所属行业：计算机、通信和其他电子设备制造业,NULL,上海市浦东新区秀沿路3768号,19.0,20.0,18.0,12
c73eb464c9ef16c6e3a2688865c4abcc,http://m.58.com/sh/siji/37720415617809x.shtml?utm_source=market&spm=u-LMiOofB2J9tMcKG.baidubaipin&pagefrom=baidubaipin,2019-05-04,公司直招C1商务司机,8000-15000,上海,全职,1-3年,初中,100人,商务司机,交通补助;加班补助;包住;房补;话补;饭补,工作内容;1；公司自营模式;底薪9000+油补3000+提车百分百+公司奖励；每天指标650，达标就可拿到底薪12000；超出的是提成全归司机，流水达到20000公司再奖励1200；;不想打工，不想创业，又想拿高工资也只有跑网约车了；几点上班你说的算，几点下班还是你说的算；有事情也不用找领导请假；工作自由；;展开全部,上海闵行浦江蕾特商务,上海以冬汽车服务有限公司,100-499人,民营,所属行业：租赁业,NULL,建韵路500号天纳商汇4号楼1509,17.0,20.0,18.0,17
ba14dc08e7948878da7f6139ceb03954,http://www.lqjob88.com/mobile/jobdetail_52984957.htm,2019-05-04,隧道检测员（师）,8333-12500,上海,全职,1-3年,大专,若干,试验检测工程师,,基本要求：1、土木、道桥、桥隧等工程类专业大专及以上学历；2、持有助理桥隧检测师资质；3、熟悉办公软件的使用；4、有较好的沟通协调能力；5、可长期出差；技能要求：1、熟练使用隧道检测和监控相关设备；2、熟悉桥隧监控检测的相关流程和制度；工作内容：1、隧道监控检测的环境和具体的检测过程，发现异常及时记录，并向项目负责人报告；2、负责校核相关原始记录及检测数据，对隧道的各项检测数据进行分析；3、其他领导布置的工作；,上海宝山区,上海同丰科技集团,100-499人,民营,普工|技工|生产|机械,NULL,上海宝山区宝山工业园区丰翔路1299号,19.0,20.0,18.0,20
f56f7d1619ed0c3ed15b2ddac90b3ac2,http://zhaopin.baidu.com/10111303008,2019-05-04,外卖快递送餐员 旺季急招提供车住,6000-8000,上海,全职,不限,不限,不限,物流/仓储,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:想挑战高薪吗？想月薪过万吗？公司直招现面向社会大量招聘送餐员，招聘信息长期有效，速来报名吧！！！;【福利待遇】：月综合收入8000~15000！;【工作时间】：月休4天，弹性自由。综合一天最忙不超过六小时，主要配送中餐和晚餐，想多收入的也可以送早餐和夜宵或下午茶等，单单都有钱。外卖行业是凭个人能力吃饭的行业我们不看学历，我们只提供最好的平台；我们不谈底薪，薪资由你自己定！加入我们的团队，只要努力肯干，就能月薪过万，欢迎有志向的人挑战高薪.;【晋升制度】：;展开全部,虹口区四川北路派送区,上海宁丞互联网科技有限公司,100,民营,所属行业：科技推广和应用服务业,NULL,上海市崇明区长兴镇江南大道1333弄1号楼170室5座（上海长兴海洋装备产业基地）,18.0,20.0,18.0,12
97e333470b366523f6265740e00e9b67,http://zhaopin.baidu.com/10111344192,2019-05-04,跟船出海厨师，月薪一万包食宿,8000-12000,上海,全职,不限,不限,不限,餐饮,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:请求职者直接来电报名咨询;企业招聘联系人：夏经理15801818451;一、招聘要求;《1》：年龄（18-50岁）不限学历，吃苦耐劳即可。;展开全部,上海浦东新区云屏路1520弄31号,徐运国际集装箱（上海）有限公司,20,个人企业,所属行业：铁路运输业,NULL,嘉定区华亭镇浏翔公路6899号6号楼325室,17.0,20.0,18.0,12
dda4b3b7831f68d6ec27468ffffe77f0,http://zhaopin.baidu.com/10111341350,2019-05-04,免装卸诚聘C1货运司机月薪过万,10000-15000,上海,全职,1年以下,不限,20,司机,五险一金;免费班车;定期体检;包住;带薪年假;医疗保险;交通补贴;餐补;年底双薪;加班补助;通讯补贴;年度旅游,职位描述:联系电话:17802169303张先生;公司简介：——————;为响应国家节能减排倡导绿色环境的号召，本公司现有大量新能源面包车，享受政策扶持。公司是合法有营运证、属营运、货运性质的沪AD大牌合法上路。网约车租赁公司全上海不限区域，赚的每一笔流水是直接转入个人账户里，多劳多得。关于外地人新政事宜，公司全包，安心跑单！24小时车辆上门抢修，市场部全程跟踪软件使用，优先的团队随时为您待命。;一：新能源车货车租赁方案：;展开全部,上海市嘉定区周边不限,上海聚珑汽车租赁有限公司,100-499人,个人企业,所属行业：租赁业,NULL,上海市宝山区月罗路2255号17幢425室,17.0,20.0,18.0,12
6d9f0cfdb911ae243a3e64cd3fb1fcd8,http://zhaopin.baidu.com/10111303886,2019-05-04,高薪招聘保险经纪人,3000-50000,上海,全职,1-2年,中专,不限,保险,医疗保险,职位描述:贷款，信用卡，借记卡，车险、财产险、健康险、意外险、团体险、养老险，陆金所，车房交易。;岗位职责：;1、独立完成客户的拜访及产品销售；;2、负责客户开拓，建立稳定的客户关系，维护现有客户资源；;展开全部,上海市虹口区中山北一路九号近铁虹口金融产业园五楼508室,中国平安人寿保险股份有限公司上海分公司,1000-9999人,其它,所属行业：保险业,NULL,上海市常熟路8号,16.0,20.0,18.0,12
